A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
,,,,,,,,19040.42578125,27346.216796875,,,,,,-5941.6123046875,,,,,,,,,,,,,,,,,17572.716796875,1642.2135009765625,,,,,,,,,,,,,,
,,,,,,,,19038.26953125,27609.0390625,,,,,,-5942.14404296875,,,,,,,,,,,,,,,,,17587.73046875,1658.90869140625,,,,,,,,,,,,,,
,,,,,,,,19089.654296875,27280.494140625,,,,,,-5950.23681640625,,,,,,,,,,,,,,,,,17653.517578125,1646.550048828125,,,,,,,,,,,,,,
,,,,,,,,19094.419921875,27379.6875,,,,,,-5940.775390625,,,,,,,,,,,,,,,,,17694.2734375,1640.7396240234375,,,,,,,,,,,,,,
,,,,,,,,19118.06640625,27273.984375,,,,,,-5927.875,,,,,,,,,,,,,,,,,17764.583984375,1638.240966796875,,,,,,,,,,,,,,
,,,,,,,,19165.326171875,27360.83203125,,,,,,-5916.783203125,,,,,,,,,,,,,,,,,17786.490234375,1655.177734375,,,,,,,,,,,,,,
,,,,,,,,19212.455078125,27424.609375,,,,,,-5897.52978515625,,,,,,,,,,,,,,,,,17883.453125,1673.978271484375,,,,,,,,,,,,,,
,,,,,,,,19231.11328125,27362.498046875,,,,,,-5904.71435546875,,,,,,,,,,,,,,,,,17902.76953125,1668.96337890625,,,,,,,,,,,,,,
,,,,,,,,19265.0703125,27380.11328125,,,,,,-5909.5205078125,,,,,,,,,,,,,,,,,17961.43359375,1659.2686767578125,,,,,,,,,,,,,,
,,,,,,,,19299.841796875,27400.97265625,,,,,,-5893.9716796875,,,,,,,,,,,,,,,,,18014.708984375,1686.98583984375,,,,,,,,,,,,,,
,,,,,,,,19331.681640625,27837.814453125,,,,,,-5888.91015625,,,,,,,,,,,,,,,,,18064.763671875,1711.9541015625,,,,,,,,,,,,,,
,,,,,,,,19361.181640625,27444.16796875,,,,,,-5892.0126953125,,,,,,,,,,,,,,,,,18110.041015625,1701.326416015625,,,,,,,,,,,,,,
