A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
14852.98046875,,,,,,,9446.642578125,,,,,,,,,12184.5888671875,,,,,,,16303.4384765625,,,,,,,,,,,,,,,,,12065.88671875,,,,,,,15928.689453125
14903.935546875,,,,,,,9497.7236328125,,,,,,,,,12209.974609375,,,,,,,16312.9765625,,,,,,,,,,,,,,,,,12093.828125,,,,,,,15932.744140625
14914.642578125,,,,,,,9491.4951171875,,,,,,,,,12267.03515625,,,,,,,16315.9501953125,,,,,,,,,,,,,,,,,12098.013671875,,,,,,,15988.4853515625
14932.8125,,,,,,,9508.080078125,,,,,,,,,12279.853515625,,,,,,,16355.580078125,,,,,,,,,,,,,,,,,12112.9609375,,,,,,,16023.9541015625
14952.9453125,,,,,,,9527.1220703125,,,,,,,,,12323.1962890625,,,,,,,16375.732421875,,,,,,,,,,,,,,,,,12150.7734375,,,,,,,16056.2001953125
14995.3828125,,,,,,,9543.244140625,,,,,,,,,12356.099609375,,,,,,,16409.974609375,,,,,,,,,,,,,,,,,12178.044921875,,,,,,,16051.166015625
14989.603515625,,,,,,,9564.9365234375,,,,,,,,,12400.779296875,,,,,,,16379.6962890625,,,,,,,,,,,,,,,,,12210.005859375,,,,,,,16058.775390625
15020.2734375,,,,,,,9565.248046875,,,,,,,,,12403.4375,,,,,,,16377.140625,,,,,,,,,,,,,,,,,12222.359375,,,,,,,16080.1298828125
15057.421875,,,,,,,9596.74609375,,,,,,,,,12462.498046875,,,,,,,16409.75,,,,,,,,,,,,,,,,,12237.3681640625,,,,,,,16121.390625
15087.044921875,,,,,,,9594.26953125,,,,,,,,,12479.0341796875,,,,,,,16402.669921875,,,,,,,,,,,,,,,,,12275.01953125,,,,,,,16127.0556640625
15099.291015625,,,,,,,9611.8916015625,,,,,,,,,12494.23828125,,,,,,,16434.125,,,,,,,,,,,,,,,,,12306.48828125,,,,,,,16143.07421875
15138.46875,,,,,,,9630.8486328125,,,,,,,,,12510.671875,,,,,,,16429.166015625,,,,,,,,,,,,,,,,,12330.626953125,,,,,,,16168.974609375
15176.884765625,,,,,,,9631.103515625,,,,,,,,,12560.736328125,,,,,,,16440.650390625,,,,,,,,,,,,,,,,,12336.8291015625,,,,,,,16159.1865234375
15188.458984375,,,,,,,9648.099609375,,,,,,,,,12632.3076171875,,,,,,,16473.5859375,,,,,,,,,,,,,,,,,12384.1298828125,,,,,,,16207.19921875
15182.6298828125,,,,,,,9663.44140625,,,,,,,,,12646.060546875,,,,,,,16451.439453125,,,,,,,,,,,,,,,,,12384.166015625,,,,,,,16232.1748046875
15230.529296875,,,,,,,9667.595703125,,,,,,,,,12662.001953125,,,,,,,16483.783203125,,,,,,,,,,,,,,,,,12429.802734375,,,,,,,16234.021484375
15252.33984375,,,,,,,9706.3466796875,,,,,,,,,12691.9130859375,,,,,,,16463.453125,,,,,,,,,,,,,,,,,12428.37109375,,,,,,,16259.505859375
15271.544921875,,,,,,,9716.0654296875,,,,,,,,,12719.380859375,,,,,,,16487.390625,,,,,,,,,,,,,,,,,12455.873046875,,,,,,,16276.162109375
15293.75390625,,,,,,,9714.5576171875,,,,,,,,,12740.443359375,,,,,,,16473.986328125,,,,,,,,,,,,,,,,,12492.3359375,,,,,,,16276.3681640625
15316.60546875,,,,,,,9743.146484375,,,,,,,,,12746.1162109375,,,,,,,16477.77734375,,,,,,,,,,,,,,,,,12505.994140625,,,,,,,16282.8671875
15360.2265625,,,,,,,9749.1474609375,,,,,,,,,12778.814453125,,,,,,,16479.3203125,,,,,,,,,,,,,,,,,12529.9091796875,,,,,,,16290.94140625
15377.13671875,,,,,,,9758.4287109375,,,,,,,,,12804.861328125,,,,,,,16511.103515625,,,,,,,,,,,,,,,,,12550.7255859375,,,,,,,16308.298828125
15389.615234375,,,,,,,9771.916015625,,,,,,,,,12831.4794921875,,,,,,,16483.7734375,,,,,,,,,,,,,,,,,12578.1044921875,,,,,,,16335.296875
15407.8115234375,,,,,,,9761.365234375,,,,,,,,,12863.630859375,,,,,,,16522.02734375,,,,,,,,,,,,,,,,,12600.8349609375,,,,,,,16342.263671875
