A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,,,20 nm,25850.7265625,5 nm,10554.841796875,0,3583.14880371094
29681.04296875,19317.28515625,20098.615234375,13208.9873046875,13327.6884765625,8690.33984375,3706.455078125,,,,,,,,,,69422.734375,19148.748046875,22683.783203125,15102.28515625,-5039.1044921875,8386.263671875,3779.3154296875,,,,,,,,,,,,,,,,,,22642.85546875,17054.7734375,19557.73046875,14481.4970703125,15334.6875,9022.2705078125,6632.39013671875,,,,,19828.869140625,,8691.9814453125,,3746.17663574219
29654.826171875,19340.955078125,20090.203125,13209.44140625,13328.6572265625,8701.103515625,3718.53344726562,,,,,,,,,,69515.9375,19151.166015625,22723.4375,15108.1279296875,-5035.06884765625,8370.3271484375,3773.81982421875,,,,,,,,,,,,,,,,,,22668.029296875,17053.30859375,19543.203125,14493.595703125,15346.185546875,9004.513671875,6636.46435546875,,,,,19821.9072265625,,8700.32259114583,,3747.08984375
29648.802734375,19336.48828125,20089.025390625,13209.3330078125,13358.1611328125,8683.134765625,3719.7333984375,,,,,,,,,,69478.296875,18772.43359375,22715.021484375,15057.560546875,-5030.3681640625,8409.001953125,3774.4462890625,,,,,,,,,,,,,,,,,,22641.861328125,17097.04296875,19567.53515625,14475.6318359375,15341.474609375,9008.8310546875,6644.740234375,,,,,19828.4365234375,,8711.3837890625,,3754.34716796875
29671.1171875,19331.58203125,20101.376953125,13197.486328125,13338.4345703125,8700.2060546875,3734.09130859375,,,,,,,,,,69478.8359375,19116.994140625,22688.0703125,15083.001953125,-5050.61572265625,8394.724609375,3774.60302734375,,,,,,,,,,,,,,,,,,22631.255859375,17049.990234375,19554.7890625,14478.8603515625,15340.73046875,9039.220703125,6640.00244140625,,,,,19822.0947265625,,8707.53092447917,,3754.23034667969
29666.654296875,19347.607421875,20077.67578125,13189.921875,13362.5244140625,8691.8876953125,3714.23193359375,,,,,,,,,,69491.265625,19108.642578125,22703.66015625,15054.9091796875,-5037.1630859375,8401.2724609375,3794.22875976562,,,,,,,,,,,,,,,,,,22651.17578125,17057.5234375,19555.49609375,14496.6318359375,15367.5615234375,9029.4326171875,6650.33251953125,,,,,19836.1533203125,,8716.0810546875,,3757.62646484375
29645.8515625,19350.048828125,20103.830078125,13204.1728515625,13362.0166015625,8707.640625,3715.44775390625,,,,,,,,,,69432.703125,19160.001953125,22691.08984375,15087.3515625,-5032.6982421875,8405.7626953125,3799.80517578125,,,,,,,,,,,,,,,,,,22636.9453125,17035.43359375,19566.513671875,14479.447265625,15361.1962890625,9034.83984375,6656.47119140625,,,,,19824.1240234375,,8717.7109375,,3759.39001464844
29658.34765625,19336.333984375,20076.73046875,13211.333984375,13376.205078125,8711.470703125,3728.80493164062,,,,,,,,,,69416.4765625,19162.15234375,22704.357421875,15085.669921875,-5045.16015625,8399.2001953125,3789.97509765625,,,,,,,,,,,,,,,,,,22620.80078125,17052.037109375,19568.4765625,14481.271484375,15356.958984375,9042.4619140625,6632.74658203125,,,,,19836.9736328125,,8723.91666666667,,3765.27453613281
29646.021484375,19365.490234375,20093.90625,13198.0849609375,13359.744140625,8724.6005859375,3731.80590820313,,,,,,,,,,69511.4609375,18810.14453125,22688.98046875,15067.5146484375,-5038.1748046875,8397.5126953125,3798.7431640625,,,,,,,,,,,,,,,,,,22654.27734375,17135.796875,19571.517578125,14483.8525390625,15361.296875,9049.63671875,6670.44384765625,,,,,19828.5712890625,,8723.59407552083,,3755.32946777344
29659.623046875,19359.583984375,20067.42578125,13215.013671875,13355.64453125,8719.4560546875,3709.13061523437,,,,,,,,,,69598.796875,18786.34375,22697.203125,15074.2978515625,-5055.0185546875,8410.033203125,3801.5283203125,,,,,,,,,,,,,,,,,,22645.349609375,17103.265625,19580.041015625,14468.6728515625,15364.0869140625,9041.29296875,6665.69091796875,,,,,19842.22265625,,8733.8720703125,,3766.1015625
29653.916015625,19369.677734375,20085.2109375,13213.9873046875,13369.65625,8740.3671875,3723.37646484375,,,,,,,,,,69557.2265625,18787.6640625,22683.400390625,15097.54296875,-5043.87841796875,8415.251953125,3808.82666015625,,,,,,,,,,,,,,,,,,22634.083984375,17098.73828125,19589.716796875,14495.9326171875,15381.1494140625,9045.9970703125,6651.5751953125,,,,,19842.5146484375,,8743.07779947917,,3780.66137695312
29655.912109375,19345.130859375,20109.8671875,13219.4541015625,13376.5908203125,8743.224609375,3746.21484375,,,,,,,,,,69484.1875,18792.875,22667.857421875,15098.5087890625,-5055.734375,8426.109375,3815.10791015625,,,,,,,,,,,,,,,,,,22599.53125,17112.384765625,19599.234375,14490.322265625,15362.65234375,9059.8994140625,6665.65625,,,,,19845.3330078125,,8730.30696614583,,3782.029296875
29619.140625,19354.83203125,20103.333984375,13199.72265625,13399.7373046875,8724.974609375,3747.07739257812,,,,,,,,,,69415.953125,18747.44921875,22661.2890625,15068.8515625,-5060.421875,8416.701171875,3816.98120117187,,,,,,,,,,,,,,,,,,22623.1015625,17098.08984375,19575.162109375,14471.7919921875,15373.841796875,9049.2451171875,6653.466796875,,,,,19829.3525390625,,8724.4658203125,,3765.35559082031
29598.1796875,19345.6171875,20070.896484375,13180.146484375,13367.380859375,8736.88671875,3723.12280273437,,,,,,,,,,69473.984375,18754.181640625,22631.263671875,15052.3125,-5050.220703125,8394.65234375,3807.58837890625,,,,,,,,,,,,,,,,,,22589.501953125,17098.890625,19587.33203125,14478.82421875,15350.98828125,9041.8583984375,6662.294921875,,,,,19833.6591796875,,8743.64420572917,,3761.83081054688
29617.24609375,19359.908203125,20099.484375,13193.6689453125,13389.361328125,8748.681640625,3715.76489257812,,,,,,,,,,69449.296875,18838.92578125,22660.220703125,15061.7939453125,-5041.42333984375,8418.990234375,3807.89672851562,,,,,,,,,,,,,,,,,,22635.0078125,17112.72265625,19587.80859375,14472.7119140625,15382.13671875,9063.2607421875,6686.03564453125,,,,,19850.2646484375,,8727.62109375,,3768.91394042969
29615.234375,19347.486328125,20126.51953125,13217.47265625,13381.5341796875,8736.7724609375,3717.19970703125,,,,,,,,,,69414.6875,19122.1328125,22704.9609375,15085.357421875,-5027.6337890625,8403.921875,3820.62817382812,,,,,,,,,,,,,,,,,,22620.01953125,17056.80078125,19567.833984375,14473.8232421875,15344.009765625,9042.1689453125,6661.6611328125,,,,,19841.609375,,8743.7607421875,,3765.99792480469
29602.35546875,19347.275390625,20097.984375,13205.228515625,13386.0185546875,8746.6640625,3722.275390625,,,,,,,,,,69566.1875,19163.697265625,22683.27734375,15089.322265625,-5025.94921875,8431.0634765625,3809.72045898437,,,,,,,,,,,,,,,,,,22600.912109375,17041.96875,19574.009765625,14499.8251953125,15372.869140625,9053.5546875,6672.5908203125,,,,,19841.1162109375,,8736.60188802083,,3766.32299804687
29641.29296875,19337.6484375,20093.01953125,13195.66015625,13400.111328125,8746.89453125,3729.40307617187,,,,,,,,,,69456.109375,18774.318359375,22678.541015625,15075.759765625,-5039.7373046875,8404.556640625,3803.24291992188,,,,,,,,,,,,,,,,,,22588.466796875,17094.59765625,19585.234375,14467.72265625,15365.16796875,9058.3544921875,6682.19384765625,,,,,19842.5419921875,,8737.22200520833,,3777.72326660156
29627.30859375,19373.857421875,20106.80078125,13197.759765625,13390.4423828125,8747.9765625,3733.39428710937,,,,,,,,,,69560.21875,18823.6171875,22677.556640625,15073.64453125,-5052.9013671875,8410.607421875,3822.05224609375,,,,,,,,,,,,,,,,,,22600.96875,17093.05859375,19589.212890625,14462.4052734375,15360.4580078125,9053.08203125,6660.44189453125,,,,,19849.8291015625,,8725.763671875,,3786.69421386719
29614.564453125,19382.53125,20110.634765625,13202.5986328125,13364.875,8728.1064453125,3733.99096679687,,,,,,,,,,69470.828125,18800.17578125,22639.57421875,15064.1806640625,-5056.6962890625,8400.0009765625,3839.3974609375,,,,,,,,,,,,,,,,,,22613.458984375,17108.732421875,19578.283203125,14465.9404296875,15374.837890625,9049.18359375,6697.40966796875,,,,,19850.2197265625,,8747.42740885417,,3768.38708496094
29619.056640625,19368.3359375,20104.173828125,13219.1162109375,13431.482421875,8756.9150390625,3725.19848632812,,,,,,,,,,69374.609375,19202.404296875,22714.49609375,15124.84765625,-5025.45849609375,8427.76953125,3811.57568359375,,,,,,,,,,,,,,,,,,22570.228515625,17048.8125,19589.0234375,14462.6103515625,15391.82421875,9057.59765625,6673.759765625,,,,,19838.630859375,,8749.16796875,,3773.14172363281
29599.478515625,19360.51953125,20087.693359375,13194.13671875,13369.689453125,8751.8525390625,3729.64697265625,,,,,,,,,,69428.4765625,18853.07421875,22672.08984375,15078.072265625,-5048.0615234375,8438.2666015625,3816.63647460937,,,,,,,,,,,,,,,,,,22559.583984375,17099.529296875,19596.265625,14446.7265625,15349.240234375,9057.384765625,6679.89599609375,,,,,19830.908203125,,8749.515625,,3787.30554199219
29589.18359375,19348.939453125,20086.029296875,13204.3076171875,13376.6494140625,8748.681640625,3739.01147460937,,,,,,,,,,69558.3125,18878.841796875,22683.806640625,15063.6279296875,-5038.47265625,8447.103515625,3835.599609375,,,,,,,,,,,,,,,,,,22602.96875,17103.03125,19589.568359375,14482.3984375,15392.017578125,9052.76171875,6682.09619140625,,,,,19845.8359375,,8738.01399739583,,3782.17443847656
29591.751953125,19352.26953125,20101.263671875,13201.02734375,13386.5048828125,8730.37890625,3736.46728515625,,,,,,,,,,69585.984375,18848.638671875,22660.1328125,15084,-5038.21875,8419.998046875,3827.88159179687,,,,,,,,,,,,,,,,,,22584.67578125,17088.353515625,19575.787109375,14468.6923828125,15373.552734375,9063.6650390625,6678.80859375,,,,,19826.9794921875,,8753.03841145833,,3779.25708007812
29600.5625,19372.099609375,20061.044921875,13186.490234375,13404.5,8771.169921875,3734.57446289062,,,,,,,,,,69589.46875,18836.583984375,22726.185546875,15059.748046875,-5026.4404296875,8429.05859375,3823.93969726562,,,,,,,,,,,,,,,,,,22579.892578125,17102.029296875,19590.408203125,14481.490234375,15352.2431640625,9058.88671875,6669.990234375,,,,,19860.48046875,,8747.32779947917,,3803.66430664062
29593.279296875,19344.89453125,20135.70703125,13224.990234375,13393.248046875,8748.0771484375,3763.71606445313,,,,,,,,,,69460.6796875,19096.466796875,22706.87890625,15080.6455078125,-5055.6904296875,8429.4423828125,3843.61254882812,,,,,,,,,,,,,,,,,,22575.681640625,17042.9453125,19592.9140625,14470.09375,15385.6083984375,9064.4638671875,6672.8466796875,,,,,19842.2744140625,,8754.20865885417,,3784.12854003906
29621.3828125,19341.998046875,20101.0703125,13211.76953125,13403.837890625,8763.34765625,3749.99536132812,,,,,,,,,,69506.1171875,18818,22677.927734375,15088.671875,-5040.130859375,8435.5615234375,3818.26171875,,,,,,,,,,,,,,,,,,22544.380859375,17104.125,19585.25390625,14467.423828125,15353.43359375,9063.716796875,6683.1279296875,,,,,19860.3525390625,,8769.22135416667,,3804.27856445312
29607.16015625,19365.6484375,20108.625,13183.9189453125,13423.841796875,8781.544921875,3757.373046875,,,,,,,,,,69548.0859375,18774.640625,22669.88671875,15050.431640625,-5040.185546875,8441.5517578125,3851.18408203125,,,,,,,,,,,,,,,,,,22567.6796875,17105.037109375,19583.478515625,14451.0791015625,15376.1796875,9084.5673828125,6695.5263671875,,,,,19858.5810546875,,8760.86197916667,,3795.93725585937
29594.546875,19366.173828125,20129.509765625,13238.181640625,13405.892578125,8763.8330078125,3740.72143554688,,,,,,,,,,69586.8359375,18771.42578125,22721.28125,15102.103515625,-5057.328125,8425.6376953125,3851.15307617187,,,,,,,,,,,,,,,,,,22576.326171875,17124.5,19612.080078125,14471.0546875,15371.16015625,9093.115234375,6688.0947265625,,,,,19861.44140625,,8747.66634114583,,3787.56066894531
29579.19140625,19353.853515625,20120.009765625,13231.78125,13428.69921875,8762.2958984375,3742.11938476562,,,,,,,,,,69518.7890625,19185.0078125,22670.486328125,15082.8984375,-5049.57421875,8424.3369140625,3833.001953125,,,,,,,,,,,,,,,,,,22567.099609375,17047.46484375,19587.65234375,14477.2646484375,15368.80078125,9056.3662109375,6679.951171875,,,,,19865.998046875,,8762.18001302083,,3796.72509765625
29601.8671875,19352.2109375,20134.43359375,13237.74609375,13429.5791015625,8775.4619140625,3751.8818359375,,,,,,,,,,69457.6640625,19211.173828125,22725.392578125,15118.4345703125,-5044.19482421875,8434.6796875,3841.568359375,,,,,,,,,,,,,,,,,,22552.70703125,17046.685546875,19602.873046875,14471.5263671875,15382.5751953125,9076.3984375,6686.609375,,,,,19857.54296875,,8773.47037760417,,3774.46398925781
29549.693359375,19353.90234375,20112.060546875,13232.009765625,13430.8642578125,8794.6083984375,3723.01049804687,,,,,,,,,,69469.3984375,18806.703125,22648.177734375,15093.3310546875,-5040.63427734375,8439.255859375,3825.91748046875,,,,,,,,,,,,,,,,,,22563.19921875,17117.982421875,19597.5625,14471.6279296875,15373.9814453125,9086.546875,6692.90625,,,,,19860.7099609375,,8764.7109375,,3792.06823730469
29601.21875,19340.25,20104.5,13228.56640625,13448.0712890625,8783.1494140625,3734.16650390625,,,,,,,,,,69476.0546875,19117.54296875,22676.37890625,15112.96875,-5042.421875,8436.2958984375,3849.96997070313,,,,,,,,,,,,,,,,,,22554.146484375,17068.30859375,19603.025390625,14474.921875,15381.138671875,9074.6875,6708.7841796875,,,,,19859.7177734375,,8763.04947916667,,3782.634765625
29597.666015625,19351.751953125,20115.966796875,13230.396484375,13432.4462890625,8759.33984375,3724.64282226563,,,,,,,,,,69595.2578125,19133.4765625,22685.7421875,15111.0615234375,-5040.17138671875,8453.396484375,3840.62670898437,,,,,,,,,,,,,,,,,,22530.26171875,17056.806640625,19616.919921875,14475.9462890625,15384.5390625,9076.412109375,6704.89990234375,,,,,19856.21875,,8759.03515625,,3788.54455566406
29594.84765625,19362.357421875,20096.966796875,13227.564453125,13437.51171875,8771.0498046875,3751.74047851563,,,,,,,,,,69507.265625,18849.921875,22659.529296875,15106.677734375,-5048.369140625,8427.4755859375,3825.3486328125,,,,,,,,,,,,,,,,,,22558.451171875,17103.748046875,19603.46875,14454.595703125,15379.7724609375,9078.580078125,6717.744140625,,,,,19871.751953125,,8773.47981770833,,3789.03002929687
29572.26953125,19334.734375,20136.232421875,13225.5390625,13436.337890625,8782.01171875,3747.37255859375,,,,,,,,,,69368.84375,19169.818359375,22706.197265625,15110.1611328125,-5034.068359375,8444.982421875,3830.6875,,,,,,,,,,,,,,,,,,22514.51953125,17013.634765625,19615.470703125,14466.0546875,15385.078125,9093.4453125,6711.16748046875,,,,,19851.38671875,,8754.05403645833,,3795.95520019531
29587.62109375,19369.384765625,20097.595703125,13205.2197265625,13430.4052734375,8766.0810546875,3738.18383789063,,,,,,,,,,69409.4375,18794.439453125,22685.029296875,15086.8623046875,-5046.44482421875,8434.9912109375,3853.7265625,,,,,,,,,,,,,,,,,,22523.953125,17114.7109375,19607.271484375,14455.08203125,15385.240234375,9061.08984375,6695.83154296875,,,,,19843.267578125,,8773.49869791667,,3775.17663574219
29575.9375,19347.958984375,20082.74609375,13222.3310546875,13457.154296875,8783.1865234375,3724.13793945312,,,,,,,,,,69554.90625,18816.447265625,22681.86328125,15073.177734375,-5044.802734375,8452.9423828125,3826.21533203125,,,,,,,,,,,,,,,,,,22555.45703125,17104.818359375,19605.177734375,14453.2333984375,15377.3193359375,9084.3671875,6687.57666015625,,,,,19853.107421875,,8776.0546875,,3793.8857421875
29584.30078125,19327.8515625,20091.76171875,13227.0498046875,13428.591796875,8788.318359375,3754.501953125,,,,,,,,,,69564.9921875,19177.783203125,22696.61328125,15101.3876953125,-5051.74853515625,8451.7626953125,3833.26953125,,,,,,,,,,,,,,,,,,22516.67578125,17056.0625,19603.7890625,14461.505859375,15371.4306640625,9088.0830078125,6701.63720703125,,,,,19865.951171875,,8772.27571614584,,3773.08618164062
29580.22265625,19362.103515625,20091.666015625,13202.9951171875,13447.2392578125,8780.17578125,3727.6650390625,,,,,,,,,,69528.078125,18825.423828125,22670.388671875,15097.1259765625,-5054.6865234375,8438.580078125,3818.50732421875,,,,,,,,,,,,,,,,,,22533.833984375,17105.453125,19614.453125,14460.671875,15364.4375,9098.0712890625,6696.1591796875,,,,,19858.138671875,,8782.10123697917,,3779.05395507812
29566.765625,19351.875,20115.771484375,13251.546875,13461.5,8802.685546875,3734.22631835937,,,,,,,,,,69412.5078125,18825.466796875,22698.498046875,15112.083984375,-5038.07421875,8442.3916015625,3823.88159179688,,,,,,,,,,,,,,,,,,22509.994140625,17117.57421875,19640.236328125,14460.892578125,15375.1103515625,9101.2265625,6685.53759765625,,,,,19857.4228515625,,8776.4296875,,3785.38427734375
29565.48828125,19346.87109375,20118.48828125,13248.84375,13453.0458984375,8773.8857421875,3749.423828125,,,,,,,,,,69386.265625,18792.30078125,22700.83203125,15147.806640625,-5052.44091796875,8472.4677734375,3821.3447265625,,,,,,,,,,,,,,,,,,22503.078125,17109.205078125,19600.505859375,14457.4287109375,15362.2421875,9082.935546875,6688.0869140625,,,,,19847.8212890625,,8767.56705729167,,3773.982421875
29569.61328125,19348.8046875,20080.951171875,13229.474609375,13442.037109375,8767.6494140625,3745.11206054687,,,,,,,,,,69422.8125,19150.5546875,22697.953125,15106.669921875,-5039.0078125,8454.52734375,3802.85278320313,,,,,,,,,,,,,,,,,,22518.705078125,17039.87890625,19596.357421875,14458.1865234375,15377.94921875,9080.5244140625,6690.96923828125,,,,,19884.2626953125,,8770.0400390625,,3785.72509765625
29583.943359375,19369.37890625,20137.310546875,13260.0888671875,13457.0556640625,8778.6728515625,3733.0087890625,,,,,,,,,,69497.2890625,18769.619140625,22709.76171875,15125.6416015625,-5058.38916015625,8445.03125,3838.44140625,,,,,,,,,,,,,,,,,,22522.3984375,17126,19614.69140625,14482.08984375,15358.220703125,9086.416015625,6685.474609375,,,,,19860.796875,,8781.5224609375,,3796.96118164062
29582.451171875,19355.904296875,20088.7421875,13212.6884765625,13441.7236328125,8788.6865234375,3754.14282226562,,,,,,,,,,69527.8125,18816.693359375,22693.94921875,15155.1953125,-5048.4541015625,8476.859375,3839.77954101562,,,,,,,,,,,,,,,,,,22529.470703125,17127.484375,19631.21484375,14443.8515625,15373.93359375,9079.021484375,6692.5791015625,,,,,19872.27734375,,8789.30794270833,,3795.92907714844
29561.13671875,19350.9453125,20122.60546875,13239.5703125,13460.326171875,8807.1064453125,3768.01513671875,,,,,,,,,,69530.78125,18761.439453125,22692.40625,15132.9638671875,-5039.95751953125,8474.4169921875,3823.84301757812,,,,,,,,,,,,,,,,,,22520.88671875,17118.173828125,19632.8515625,14457.8486328125,15388.5732421875,9086.400390625,6711.4833984375,,,,,19857.2998046875,,8771.91048177083,,3801.40979003906
29539.98828125,19341.529296875,20102.87890625,13203.2392578125,13457.248046875,8789.599609375,3755.02319335938,,,,,,,,,,69382.8125,19172.41796875,22692.23046875,15159.2666015625,-5059.3779296875,8445.220703125,3847.79638671875,,,,,,,,,,,,,,,,,,22524.693359375,17051.31640625,19621.94921875,14452.015625,15356.646484375,9080.9111328125,6716.4462890625,,,,,19872.171875,,8798.75553385417,,3804.28002929687
29578.095703125,19333.224609375,20112.49609375,13227.287109375,13483.701171875,8822.5791015625,3776.224609375,,,,,,,,,,69502.796875,19152.66015625,22705.72265625,15160.82421875,-5064.3486328125,8468.625,3832.33544921875,,,,,,,,,,,,,,,,,,22528.88671875,17040.51953125,19611.720703125,14445.9345703125,15376.8896484375,9105.0625,6737.3310546875,,,,,19864.8603515625,,8784.61751302083,,3803.94226074219
29572.619140625,19341.7265625,20111.572265625,13245.1826171875,13468.1865234375,8795.82421875,3762.35400390625,,,,,,,,,,69473.2890625,19166.486328125,22754.333984375,15187.7373046875,-5056.50390625,8464.755859375,3845.53051757812,,,,,,,,,,,,,,,,,,22528.1328125,17050.99609375,19631.84765625,14452.134765625,15388.365234375,9093.2724609375,6706.72216796875,,,,,19860.072265625,,8795.64420572917,,3813.3408203125
29565.435546875,19357.8203125,20101.537109375,13231.8603515625,13503.2119140625,8789.994140625,3765.72509765625,,,,,,,,,,69562.9453125,18852.52734375,22670.0859375,15166.365234375,-5040.09814453125,8478.0009765625,3860.95654296875,,,,,,,,,,,,,,,,,,22522.404296875,17120.21484375,19618.1484375,14438.9658203125,15415.03125,9118.9375,6731.38232421875,,,,,19858.8203125,,8792.7421875,,3820.53100585937
29585.330078125,19380.5703125,20089.0234375,13217.4931640625,13489.2197265625,8790.2578125,3765.0751953125,,,,,,,,,,69506.8046875,18821.029296875,22729.181640625,15173.498046875,-5043.6943359375,8488.349609375,3875.98681640625,,,,,,,,,,,,,,,,,,22532.501953125,17106.111328125,19618.607421875,14461.5029296875,15384.0400390625,9099.619140625,6731.9931640625,,,,,19855.6669921875,,8792.9990234375,,3823.83203125
29573.533203125,19351.0546875,20091.7421875,13244.2890625,13493.5400390625,8802.3515625,3780.47436523437,,,,,,,,,,69505.4609375,18822.47265625,22744.59765625,15168.125,-5031.41748046875,8482.404296875,3867.18969726562,,,,,,,,,,,,,,,,,,22502.41796875,17106.849609375,19628.6171875,14457.03125,15394.5947265625,9094.2412109375,6736.7705078125,,,,,19856.3505859375,,8806.39388020833,,3823.3447265625
29565.55859375,19381.58203125,20099.44140625,13240.994140625,13505.5791015625,8811.0458984375,3788.8017578125,,,,,,,,,,69466.625,18845.04296875,22743.26953125,15181.91015625,-5025.052734375,8506.4521484375,3857.8876953125,,,,,,,,,,,,,,,,,,22524.33984375,17119.90625,19619.591796875,14459.86328125,15385.2978515625,9101.68359375,6731.89111328125,,,,,19865.107421875,,8798.77506510417,,3842.89697265625
29558.296875,19365.73046875,20101.44140625,13241.1025390625,13480.4453125,8808.130859375,3799.07666015625,,,,,,,,,,69547.859375,18837.50390625,22696.861328125,15196.1494140625,-5052.609375,8494.5732421875,3886.71728515625,,,,,,,,,,,,,,,,,,22535.7109375,17120.123046875,19613.259765625,14444.2578125,15405.4658203125,9093.62109375,6743.451171875,,,,,19869.763671875,,8805.82161458333,,3836.34924316406
29558.947265625,19361.916015625,20123.275390625,13269.931640625,13514.6708984375,8793.4609375,3788.42138671875,,,,,,,,,,69479.9140625,18792.892578125,22751.623046875,15208.361328125,-5058.4052734375,8502.833984375,3884.27709960937,,,,,,,,,,,,,,,,,,22538.546875,17123.42578125,19628.7734375,14459.1474609375,15374.486328125,9121.169921875,6734.30615234375,,,,,19864.2705078125,,8793.20735677083,,3842.56372070312
29543.138671875,19346.1015625,20089.267578125,13236.1689453125,13531.4794921875,8771.92578125,3792.50952148438,,,,,,,,,,69362.3671875,19136.5234375,22758.021484375,15180.2138671875,-5039.296875,8495.875,3892.61791992188,,,,,,,,,,,,,,,,,,22526.3359375,17037.166015625,19616.251953125,14444.86328125,15400.412109375,9111.8212890625,6753.55322265625,,,,,19864.3828125,,8806.48795572917,,3836.30541992187
29562.859375,19367.880859375,20105.2578125,13250.673828125,13539.55078125,8794.4384765625,3781.45361328125,,,,,,,,,,69470.9765625,19128.9921875,22731.4765625,15173.3330078125,-5047.93408203125,8494.0205078125,3891.1572265625,,,,,,,,,,,,,,,,,,22513.935546875,17037.298828125,19639.2734375,14448.0283203125,15407.1650390625,9131.0048828125,6733.07421875,,,,,19861.494140625,,8811.90364583333,,3817.49340820312
29547.8984375,19380.935546875,20100.265625,13221.955078125,13514.27734375,8801.798828125,3783.71533203125,,,,,,,,,,69433.7109375,18797.111328125,22720.033203125,15188.1015625,-5053.1025390625,8510.58203125,3851.271484375,,,,,,,,,,,,,,,,,,22532.80859375,17103.5390625,19623.5078125,14446.0625,15390.4052734375,9123.330078125,6752.125,,,,,19868.7294921875,,8810.46484375,,3842.02209472656
29547.890625,19367.232421875,20083.390625,13237.8203125,13518.0205078125,8814.69140625,3798.29760742187,,,,,,,,,,69350.0078125,19185.44921875,22740.017578125,15190.6328125,-5057.37451171875,8489.869140625,3885.74658203125,,,,,,,,,,,,,,,,,,22509.44140625,17052.3828125,19622.72265625,14457.6845703125,15394.5634765625,9126.833984375,6746.8974609375,,,,,19849.4208984375,,8813.00716145833,,3851.74475097656
29548.22265625,19367.888671875,20091.052734375,13226.5380859375,13519.5029296875,8814.359375,3796.2255859375,,,,,,,,,,69433.8515625,18756.470703125,22717.55078125,15175.6875,-5051.498046875,8515.0751953125,3907.26391601562,,,,,,,,,,,,,,,,,,22525.541015625,17115.859375,19654.068359375,14472.380859375,15390.056640625,9109.5869140625,6748.025390625,,,,,19861.7578125,,8803.4384765625,,3857.33544921875
29521.630859375,19377.0390625,20092.35546875,13239.4912109375,13521.126953125,8808.0380859375,3805.40478515625,,,,,,,,,,69413.8828125,18794.958984375,22766.828125,15189.5322265625,-5058.13525390625,8500.291015625,3909.26611328125,,,,,,,,,,,,,,,,,,22521.13671875,17129.69921875,19607.7890625,14440.2255859375,15380.0712890625,9101.986328125,6725.650390625,,,,,19875.037109375,,8820.19303385417,,3854.92370605469
29559.572265625,19351.76953125,20109.279296875,13236.87109375,13555.310546875,8815.685546875,3801.9814453125,,,,,,,,,,69448.09375,19160.40625,22720.984375,15186.2119140625,-5059.49462890625,8506.0419921875,3907.86596679688,,,,,,,,,,,,,,,,,,22517.857421875,17073.103515625,19631.16015625,14439.62890625,15390.8125,9138.8515625,6725.80322265625,,,,,19872.0009765625,,8801.6220703125,,3866.97143554687
29535.34765625,19371.8203125,20129.986328125,13271.248046875,13546.0146484375,8790.189453125,3823.38110351562,,,,,,,,,,69287.90625,19131.939453125,22785.357421875,15213.947265625,-5057.4462890625,8498.771484375,3910.56176757812,,,,,,,,,,,,,,,,,,22557.044921875,17077.58984375,19640.794921875,14475.880859375,15393.044921875,9115.9052734375,6754.958984375,,,,,19856.0576171875,,8815.81119791667,,3874.63781738281
29517.345703125,19363.77734375,20081.220703125,13236.853515625,13533.849609375,8804.8359375,3825.12915039062,,,,,,,,,,69213.59375,19165.91015625,22775.439453125,15208.0126953125,-5050.38916015625,8512.3505859375,3924.146484375,,,,,,,,,,,,,,,,,,22543.484375,17067.154296875,19614.015625,14463.044921875,15397.3642578125,9130.2470703125,6766.10986328125,,,,,19889.5771484375,,8818.71223958333,,3868.47521972656
29531.091796875,19340.625,20126.052734375,13237.869140625,13545.4169921875,8821.4462890625,3818.09912109375,,,,,,,,,,69384.03125,19147.42578125,22717.58984375,15176.2548828125,-5036.654296875,8514.0498046875,3918.85131835937,,,,,,,,,,,,,,,,,,22516.408203125,17055.65625,19630.89453125,14450.71484375,15373.361328125,9120.640625,6759.234375,,,,,19880.556640625,,8830.99251302083,,3864.96350097656
29538.39453125,19380.669921875,20151.25390625,13288.501953125,13563.7333984375,8818.9130859375,3814.24609375,,,,,,,,,,69284.6875,19151.599609375,22759.64453125,15222.82421875,-5032.0966796875,8529.037109375,3915.68090820313,,,,,,,,,,,,,,,,,,22514.361328125,17071.939453125,19653.1015625,14466.763671875,15397.69921875,9145.02734375,6772.97705078125,,,,,19866.708984375,,8821.85481770833,,3854.18493652344
29538.853515625,19382.19140625,20104.666015625,13259.705078125,13539.5634765625,8830.5615234375,3807.43017578125,,,,,,,,,,69417.140625,18830.8046875,22753.427734375,15198.7236328125,-5042.685546875,8508.6787109375,3900.93969726562,,,,,,,,,,,,,,,,,,22506.83203125,17104.373046875,19609.859375,14468.0068359375,15407.109375,9126.32421875,6763.1220703125,,,,,19860.962890625,,8828.96907552084,,3872.97619628906
