,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
264,22293.591796875,17818.7265625,22382.173828125,13703.8994140625,8250.00390625,,-4528.51806640625,38881.4375,29592.28125,20997.798828125,18308.53125,17090.52734375,6831.16162109375,,,,,,,,,,,17017.0078125,,,,,,,12330.51953125,,,13427.205078125,,,,,,11827.525390625,,,,,,,11515.8369140625
265,22283.595703125,17820.83203125,22431.80078125,13654.130859375,8234.21484375,,-4509.1513671875,38781.5,30047.8203125,21005.642578125,18250.162109375,17120.73046875,6822.2568359375,,,,,,,,,,,17067.822265625,,,,,,,12370.2431640625,,,13398.23828125,,,,,,11868.84375,,,,,,,11509.8076171875
266,22264.181640625,17791.30078125,22465.689453125,13693.783203125,8222.2353515625,,-4525.44482421875,38784.15625,29526.419921875,20944.689453125,18214.74609375,17110.46875,6812.255859375,,,,,,,,,,,17030.12890625,,,,,,,12367.576171875,,,13434.451171875,,,,,,11849.876953125,,,,,,,11520.8369140625
267,22238.46875,17804.31640625,22441.376953125,13657.2353515625,8238.9736328125,,-4535.2265625,38766.88671875,29980.208984375,20988.05859375,18210.130859375,17131.2265625,6825.8017578125,,,,,,,,,,,17087.955078125,,,,,,,12398.6162109375,,,13451.5078125,,,,,,11879.533203125,,,,,,,11533.89453125
268,22236.203125,17762.830078125,22376.9140625,13654.763671875,8222.11328125,,-4515.40625,38769.48046875,29956.5703125,20969.88671875,18296.62890625,17098.7265625,6813.01220703125,,,,,,,,,,,17126.3125,,,,,,,12410.6826171875,,,13472.9677734375,,,,,,11895.3056640625,,,,,,,11545.74609375
269,22223.333984375,17780.90625,22461.021484375,13649.5615234375,8216.017578125,,-4525.9140625,38744.53125,29894.6015625,20969.24609375,18148.634765625,17131.79296875,6841.58203125,,,,,,,,,,,17101.4375,,,,,,,12447.2822265625,,,13505.0771484375,,,,,,11903.322265625,,,,,,,11585.6845703125
270,22214.982421875,17766.25390625,22406.3046875,13625.572265625,8211.95703125,,-4516.35888671875,38701.1328125,30020.755859375,21005.48046875,18235.109375,17133.255859375,6831.97802734375,,,,,,,,,,,17150.29296875,,,,,,,12429.7470703125,,,13451.412109375,,,,,,11920.4658203125,,,,,,,11566.5322265625
271,22178.138671875,17760.556640625,22434.4453125,13629.2236328125,8177.44921875,,-4505.876953125,38680.4453125,30012.77734375,20958.29296875,18176.048828125,17098.4609375,6838.74609375,,,,,,,,,,,17141.478515625,,,,,,,12407.220703125,,,13479.43359375,,,,,,11943.869140625,,,,,,,11554.7724609375
272,22154.01171875,17710.224609375,22407.15625,13623.373046875,8208.484375,,-4536.2109375,38761.85546875,30089.03125,20955.296875,18213.052734375,17103.283203125,6823.10205078125,,,,,,,,,,,17143.396484375,,,,,,,12424.6611328125,,,13487.7451171875,,,,,,11943.591796875,,,,,,,11597.9677734375
273,22130.5546875,17686.75390625,22420.69140625,13591.0517578125,8213.84765625,,-4523.951171875,38735.41015625,30122.447265625,20956.98828125,18151.93359375,17101.40625,6823.20849609375,,,,,,,,,,,17154.021484375,,,,,,,12444.3359375,,,13486.0625,,,,,,11954.3359375,,,,,,,11610.3681640625
274,22125.537109375,17668.802734375,22448.990234375,13587.2529296875,8192.3857421875,,-4531.7109375,38762.86328125,29666.953125,20897.26171875,18155.197265625,17108.646484375,6862.0615234375,,,,,,,,,,,17155.966796875,,,,,,,12472.1982421875,,,13549.0693359375,,,,,,11953.0810546875,,,,,,,11635.564453125
275,22133.439453125,17668.525390625,22476.017578125,13633.69921875,8165.228515625,,-4512.53125,38760.46484375,29630.703125,20928.001953125,18093.9140625,17125.4453125,6864.21142578125,,,,,,,,,,,17218.65234375,,,,,,,12460.0712890625,,,13593.076171875,,,,,,11970.7587890625,,,,,,,11631.8935546875
276,22078.51171875,17645.05078125,22497.248046875,13600.3388671875,8185.0888671875,,-4503.53955078125,38704.10546875,29994.951171875,20951.66015625,18066.2109375,17169.73828125,6889.5869140625,,,,,,,,,,,17286.205078125,,,,,,,12500.1474609375,,,13579.875,,,,,,12011.6552734375,,,,,,,11642.96875
277,22083.98046875,17643.802734375,22448.275390625,13588.7666015625,8180.05517578125,,-4516.888671875,38751.859375,30055.005859375,20950.75390625,18071.525390625,17150.333984375,6844.650390625,,,,,,,,,,,17226.609375,,,,,,,12512.8330078125,,,13563.0380859375,,,,,,12017.771484375,,,,,,,11690.0947265625
278,22059.9140625,17638.0859375,22431.365234375,13597.0908203125,8198.69921875,,-4523.9296875,38727.32421875,30078.451171875,20970.462890625,18103.58203125,17145.818359375,6865.22021484375,,,,,,,,,,,17300.24609375,,,,,,,12501.556640625,,,13561.248046875,,,,,,12007.359375,,,,,,,11682.673828125
279,22057.810546875,17589.59765625,22432.380859375,13518.07421875,8185.05224609375,,-4524.9033203125,38768.3515625,29712.82421875,20894.423828125,18058.8046875,17144.9921875,6864.208984375,,,,,,,,,,,17248.884765625,,,,,,,12521.203125,,,13603.578125,,,,,,12053.6494140625,,,,,,,11698.1259765625
280,22026.767578125,17588.103515625,22495.3125,13557.265625,8200.015625,,-4518.4794921875,38757.625,30068.423828125,20932.30078125,18039.482421875,17168.095703125,6873.1416015625,,,,,,,,,,,17259.908203125,,,,,,,12552.7568359375,,,13583.4384765625,,,,,,12063.611328125,,,,,,,11709.4072265625
281,22004.03515625,17588.072265625,22456.59765625,13557.978515625,8191.05419921875,,-4521.50634765625,38680.875,30081.97265625,20913.482421875,17999.181640625,17159.599609375,6859.294921875,,,,,,,,,,,17387.423828125,,,,,,,12568.0361328125,,,13598.5419921875,,,,,,12095.390625,,,,,,,11746.7841796875
282,21993.17578125,17573.65625,22486.02734375,13533.341796875,8194.6591796875,,-4530.38720703125,38716.9921875,30080.833984375,20940.453125,18005.705078125,17175.818359375,6884.708984375,,,,,,,,,,,17342.783203125,,,,,,,12591.53125,,,13619.939453125,,,,,,12096.7412109375,,,,,,,11746.3212890625
283,21984.24609375,17550.953125,22489.13671875,13527.376953125,8176.529296875,,-4529.373046875,38728.75,30110.330078125,20897.3515625,17957.21875,17165.708984375,6879.974609375,,,,,,,,,,,17369.96484375,,,,,,,12572.6865234375,,,13627.943359375,,,,,,12111.0537109375,,,,,,,11752.353515625
284,21977.671875,17540.6171875,22520.443359375,13519.45703125,8180.62841796875,,-4521.80908203125,38724.3515625,29677.1875,20892.578125,17933.65625,17190.375,6911.43310546875,,,,,,,,,,,17395.724609375,,,,,,,12598.3828125,,,13687.013671875,,,,,,12124.08203125,,,,,,,11761.8359375
285,21961.390625,17512.599609375,22462.107421875,13536.48046875,8189.6103515625,,-4537.23046875,38701.359375,30162.736328125,20939.0703125,17981.873046875,17164.337890625,6880.111328125,,,,,,,,,,,17407.51953125,,,,,,,12603.41796875,,,13639.720703125,,,,,,12138.4853515625,,,,,,,11798.0302734375
286,21937.515625,17527.828125,22517.220703125,13518.7421875,8192.58984375,,-4516.837890625,38719.5078125,30093.3671875,20916.44140625,17888.720703125,17154.625,6878.04296875,,,,,,,,,,,17440.779296875,,,,,,,12613.294921875,,,13656.318359375,,,,,,12144.4375,,,,,,,11791.0361328125
287,21918.98828125,17495.5546875,22449.01953125,13506.5556640625,8169.60009765625,,-4527.986328125,38738.0546875,30125.328125,20934.505859375,17879.39453125,17184.8125,6907.384765625,,,,,,,,,,,17412.12109375,,,,,,,12607.068359375,,,13689.8623046875,,,,,,12139.5849609375,,,,,,,11799.9990234375
288,21937.42578125,17490.66015625,22468.79296875,13463.212890625,8170.5078125,,-4534.5419921875,38712.89453125,30098.703125,20921.76171875,17895.89453125,17161.5703125,6917.611328125,,,,,,,,,,,17460.373046875,,,,,,,12643.0068359375,,,13692.0380859375,,,,,,12154.177734375,,,,,,,11808.6171875
289,21921.46484375,17466.4765625,22465.15234375,13468.9072265625,8158.09521484375,,-4543.3447265625,38661.8515625,30087.27734375,20875.6328125,17856.365234375,17181.7890625,6905.43994140625,,,,,,,,,,,17470.228515625,,,,,,,12621.9482421875,,,13718.5009765625,,,,,,12190.1591796875,,,,,,,11842.154296875
290,21892.802734375,17453.3984375,22490.115234375,13475.78125,8146.8525390625,,-4529.609375,38709.94921875,30211.955078125,20895.9140625,17824.837890625,17180.943359375,6929.4150390625,,,,,,,,,,,17476.021484375,,,,,,,12662.458984375,,,13732.25,,,,,,12182.107421875,,,,,,,11825.546875
291,21885.171875,17431.86328125,22472.916015625,13424.3642578125,8130.2958984375,,-4526.794921875,38682.484375,30197.318359375,20869.69921875,17813.65234375,17172.23828125,6923.8193359375,,,,,,,,,,,17532.41796875,,,,,,,12653.3271484375,,,13709.697265625,,,,,,12196.2939453125,,,,,,,11840.283203125
292,21875.509765625,17422.712890625,22495.248046875,13430.822265625,8162.88720703125,,-4532.5185546875,38597.984375,30144.19921875,20864.611328125,17787.359375,17164.013671875,6930.939453125,,,,,,,,,,,17545.66796875,,,,,,,12653.421875,,,13743.3779296875,,,,,,12212.658203125,,,,,,,11837.943359375
293,21876.298828125,17398.73046875,22485.779296875,13446.666015625,8179.43603515625,,-4527.9130859375,38667.78125,30169.98046875,20880.544921875,17761.48046875,17174.3125,6923.2119140625,,,,,,,,,,,17533.494140625,,,,,,,12697.287109375,,,13741.87109375,,,,,,12234.8896484375,,,,,,,11870.2607421875
294,21813.947265625,17396.31640625,22529.02734375,13451.908203125,8157.13671875,,-4539.2734375,38668.28125,30154.328125,20921.00390625,17748.6328125,17203.12109375,6953.2568359375,,,,,,,,,,,17542.66796875,,,,,,,12690.421875,,,13744.5126953125,,,,,,12220.587890625,,,,,,,11880.431640625
295,21825.744140625,17397.748046875,22461.357421875,13405.78125,8160.8564453125,,-4532.7470703125,38731.11328125,30140.86328125,20836.76953125,17790.056640625,17177.3046875,6935.6689453125,,,,,,,,,,,17539.068359375,,,,,,,12727.2958984375,,,13763.802734375,,,,,,12259.822265625,,,,,,,11896.5830078125
296,21808.6171875,17363.412109375,22538.857421875,13412.041015625,8160.1181640625,,-4531.75927734375,38662.5234375,30155.6015625,20843.79296875,17696.58203125,17173.15234375,6954.79736328125,,,,,,,,,,,17537.9609375,,,,,,,12730.8974609375,,,13794.2080078125,,,,,,12244.45703125,,,,,,,11919.7119140625
297,21804.259765625,17360.951171875,22532.173828125,13394.203125,8140.4736328125,,-4562.01123046875,38694.203125,29797.73828125,20812.87109375,17691.466796875,17203.041015625,6967.46630859375,,,,,,,,,,,17576.9765625,,,,,,,12767.4990234375,,,13816.83203125,,,,,,12262.2666015625,,,,,,,11931.4814453125
298,21812.029296875,17356.6484375,22549.4921875,13400.2509765625,8147.546875,,-4546.20947265625,38641.234375,30152.61328125,20833.04296875,17651.3515625,17218.66796875,6954.41943359375,,,,,,,,,,,17637.943359375,,,,,,,12774.0732421875,,,13812.9541015625,,,,,,12271.748046875,,,,,,,11921.8447265625
299,21771.177734375,17347.8828125,22474.607421875,13363.22265625,8135.66650390625,,-4521.52685546875,38642.265625,30268.6015625,20867.451171875,17720.421875,17196.642578125,6966.91748046875,,,,,,,,,,,17625.142578125,,,,,,,12788.1435546875,,,13787.8232421875,,,,,,12286.9736328125,,,,,,,11932.4130859375
300,21762.140625,17336.591796875,22544.3984375,13359.060546875,8120.26123046875,,-4549.2470703125,38695.71484375,29833.48046875,20815.732421875,17667.173828125,17182.7265625,6981.00390625,,,,,,,,,,,17606.64453125,,,,,,,12785.44921875,,,13848.7353515625,,,,,,12299.7060546875,,,,,,,11940.984375
301,21760.458984375,17312.33984375,22466.048828125,13439.17578125,8121.4306640625,,-4530.248046875,38641.9921875,29876.990234375,20826.642578125,17694.677734375,17226.78515625,7000.06884765625,,,,,,,,,,,17657.3515625,,,,,,,12814.1689453125,,,13855.037109375,,,,,,12306.6513671875,,,,,,,11970.990234375
302,21751.283203125,17289.412109375,22577.884765625,13415.9267578125,8113.45458984375,,-4513.9287109375,38718.8984375,30246.52734375,20780.712890625,17565.5078125,17209.748046875,6971.0107421875,,,,,,,,,,,17618.96484375,,,,,,,12812.25,,,13869.5615234375,,,,,,12315.4375,,,,,,,11974.2822265625
303,21710.279296875,17286.521484375,22591.19921875,13440.34375,8094.11572265625,,-4547.41162109375,38717.0625,30236.505859375,20774.158203125,17523.40625,17214.52734375,7014.65673828125,,,,,,,,,,,17675.28125,,,,,,,12883.818359375,,,13849.4140625,,,,,,12327.6455078125,,,,,,,12029.154296875
304,21667.58203125,17280.80859375,22549.64453125,13401.8828125,8107.5556640625,,-4546.52490234375,38680.08984375,30230.419921875,20793.15234375,17593.75390625,17194.47265625,7028.982421875,,,,,,,,,,,17694.478515625,,,,,,,12883.2705078125,,,13879.8984375,,,,,,12330.2607421875,,,,,,,12032.67578125
305,21674.251953125,17263.39453125,22559.330078125,13430.6279296875,8112.38427734375,,-4528.6513671875,38713.2421875,30219.62109375,20788.35546875,17557.099609375,17220.3046875,6992.46044921875,,,,,,,,,,,17684.203125,,,,,,,12860.064453125,,,13859.294921875,,,,,,12348.1728515625,,,,,,,12049.7255859375
306,21684.849609375,17263.390625,22602.28515625,13384.2802734375,8091.99169921875,,-4519.84375,38669.61328125,30211.82421875,20798.076171875,17477.646484375,17232.984375,7024.19873046875,,,,,,,,,,,17712.02734375,,,,,,,12877.72265625,,,13900.701171875,,,,,,12361.095703125,,,,,,,12031.505859375
307,21643.109375,17248.98046875,22576.94140625,13418.2685546875,8088.515625,,-4557.01171875,38629.43359375,30192.447265625,20799.19921875,17494.771484375,17241.314453125,7028.87060546875,,,,,,,,,,,17725.5859375,,,,,,,12902.263671875,,,13919.955078125,,,,,,12365.099609375,,,,,,,12063.603515625
308,21666.8359375,17215.146484375,22584.244140625,13405.2978515625,8116.08203125,,-4546.5126953125,38641.171875,30174.60546875,20792.578125,17481.90625,17238.251953125,7029.75390625,,,,,,,,,,,17725.5703125,,,,,,,12884.173828125,,,13932.8017578125,,,,,,12382.697265625,,,,,,,12075.935546875
309,21637.9296875,17215.140625,22584.4609375,13396.37890625,8099.32568359375,,-4544.62841796875,38698.8046875,30162.359375,20761.876953125,17440.638671875,17241.669921875,7025.029296875,,,,,,,,,,,17701.267578125,,,,,,,12948.490234375,,,13970.9296875,,,,,,12374.1875,,,,,,,12084.73828125
310,21603.251953125,17230.234375,22621.4296875,13389.6181640625,8085.02001953125,,-4558.56787109375,38665.9453125,30153.1328125,20779.22265625,17383.0859375,17255.58984375,7043.451171875,,,,,,,,,,,17722,,,,,,,12964.466796875,,,13962.333984375,,,,,,12415.388671875,,,,,,,12115.5908203125
311,21579.767578125,17198.978515625,22531.189453125,13358.1240234375,8082.3955078125,,-4532.72802734375,38659.84765625,30243.970703125,20787.31640625,17443.400390625,17253.978515625,7049.41259765625,,,,,,,,,,,17781.236328125,,,,,,,12904.6025390625,,,13934.8974609375,,,,,,12418.001953125,,,,,,,12090.7470703125
312,21572.05859375,17199.927734375,22549.009765625,13356.986328125,8067.7841796875,,-4519.46484375,38612.390625,30236.01953125,20830.0625,17433.494140625,17267.58203125,7074.90478515625,,,,,,,,,,,17826.91796875,,,,,,,12952.9599609375,,,13973.80078125,,,,,,12401.576171875,,,,,,,12127.587890625
313,21594.548828125,17181.7578125,22647.66015625,13348.9990234375,8062.84228515625,,-4529.36083984375,38641.1796875,30169.078125,20771.8828125,17353.31640625,17289.458984375,7058.20068359375,,,,,,,,,,,17758.083984375,,,,,,,12936.1767578125,,,13989.6796875,,,,,,12426.8349609375,,,,,,,12114.5517578125
314,21560.818359375,17152.00390625,22560.333984375,13337.7705078125,8060.82177734375,,-4536.8896484375,38613.58984375,30194.5390625,20775.158203125,17407.70703125,17283.36328125,7074.82958984375,,,,,,,,,,,17837.181640625,,,,,,,12934.462890625,,,13951.94921875,,,,,,12465.673828125,,,,,,,12093.275390625
315,21568.298828125,17147.5078125,22561.525390625,13349.388671875,8064.37158203125,,-4549.57275390625,38631.96875,30250.8515625,20779.857421875,17383.357421875,17271.3359375,7103.89404296875,,,,,,,,,,,17777.951171875,,,,,,,12963.21484375,,,13949.0263671875,,,,,,12431.248046875,,,,,,,12119.05859375
316,21556.923828125,17120.0234375,22598.57421875,13341.775390625,8023.63623046875,,-4541.984375,38630.6171875,30220.287109375,20756.986328125,17318.5546875,17287.322265625,7116.9580078125,,,,,,,,,,,17823.703125,,,,,,,12987.9306640625,,,14017.04296875,,,,,,12482.2685546875,,,,,,,12166.46875
317,21547.306640625,17137.228515625,22594.23828125,13323.95703125,8066.71337890625,,-4530.70849609375,38602.42578125,30345.27734375,20785.66796875,17336.94921875,17296.185546875,7117.3125,,,,,,,,,,,17900.912109375,,,,,,,13012.611328125,,,14022.123046875,,,,,,12511.078125,,,,,,,12168.34375
318,21533.2890625,17125.1328125,22574.751953125,13310.283203125,8031.1533203125,,-4527.95654296875,38648.12890625,30298.9921875,20775.240234375,17321.107421875,17279.626953125,7122.4599609375,,,,,,,,,,,17863.70703125,,,,,,,13017.0322265625,,,14029.298828125,,,,,,12520.7314453125,,,,,,,12204.58203125
319,21522.392578125,17096.12890625,22624.12890625,13279.689453125,8045.08056640625,,-4540.572265625,38652.203125,30321.5,20759.384765625,17275.744140625,17251.017578125,7131.091796875,,,,,,,,,,,17844.76953125,,,,,,,13028.6435546875,,,14020.4052734375,,,,,,12529.7646484375,,,,,,,12208.33203125
320,21506.37109375,17092.759765625,22594.044921875,13281.5869140625,8024.1826171875,,-4529.54736328125,38584.1328125,30389.01953125,20774.44921875,17305.2109375,17305.34765625,7154.2392578125,,,,,,,,,,,17926.833984375,,,,,,,13045.572265625,,,14009.4853515625,,,,,,12549.630859375,,,,,,,12213.845703125
321,21498.314453125,17054.126953125,22578.56640625,13259.5146484375,8010.8916015625,,-4532.484375,38615.89453125,29872.23046875,20726.619140625,17276.365234375,17284.689453125,7126.107421875,,,,,,,,,,,17911.3359375,,,,,,,13043.2666015625,,,14037.6083984375,,,,,,12539.09375,,,,,,,12228.46875
322,21484.236328125,17075.51171875,22651.78125,13248.6484375,8051.03857421875,,-4529.5751953125,38573.93359375,30324.701171875,20786.083984375,17234.078125,17307.220703125,7153.9228515625,,,,,,,,,,,17954.291015625,,,,,,,13068.1416015625,,,14046.0185546875,,,,,,12562.9404296875,,,,,,,12248.5380859375
323,21449.251953125,17053.658203125,22577.86328125,13263.615234375,8025.4306640625,,-4522.28466796875,38556.80078125,30310.33203125,20770.291015625,17241.095703125,17312.671875,7158.169921875,,,,,,,,,,,17943.74609375,,,,,,,13050.154296875,,,14050.4306640625,,,,,,12549.05859375,,,,,,,12255.4287109375
324,21441.333984375,17012.9140625,22565.54296875,13236.681640625,8008.0419921875,,-4527.224609375,38559.1640625,30311.478515625,20705.4296875,17257.93359375,17298.0625,7171.09375,,,,,,,,,,,17924.947265625,,,,,,,13088.123046875,,,14044.85546875,,,,,,12566.6015625,,,,,,,12266.3837890625
325,21420.91015625,17009.72265625,22648.25390625,13240.876953125,7981.55615234375,,-4532.341796875,38580.71484375,30258.595703125,20740.61328125,17168.908203125,17286.5078125,7152.67333984375,,,,,,,,,,,17967.28125,,,,,,,13130.6669921875,,,14076.236328125,,,,,,12577.208984375,,,,,,,12290.392578125
326,21418.75390625,16995.77734375,22638.880859375,13263.6982421875,7996.92578125,,-4530.39501953125,38536.08984375,30298.568359375,20749.99609375,17182.185546875,17303.435546875,7187.45556640625,,,,,,,,,,,17991.791015625,,,,,,,13104.98828125,,,14069.3681640625,,,,,,12591.984375,,,,,,,12276.607421875
327,21367.689453125,17005.330078125,22636.978515625,13243.12890625,7985.29150390625,,-4524.6630859375,38563.72265625,30263.556640625,20762.62890625,17148.8828125,17291.5078125,7165.3115234375,,,,,,,,,,,17974.6640625,,,,,,,13111.7421875,,,14091.1328125,,,,,,12605.7861328125,,,,,,,12299.9267578125
328,21380.953125,16993.203125,22640.169921875,13187.3408203125,7977.57763671875,,-4528.791015625,38496.109375,30187.939453125,20735.73828125,17162.587890625,17296.009765625,7178.26611328125,,,,,,,,,,,18061.6640625,,,,,,,13143.8388671875,,,14106.3837890625,,,,,,12631.5361328125,,,,,,,12325.4052734375
329,21388.15625,16995.5625,22644.232421875,13200.390625,7995.23193359375,,-4542.4716796875,38528.56640625,30262.716796875,20689.712890625,17152.873046875,17314.890625,7155.46533203125,,,,,,,,,,,18012.4765625,,,,,,,13148.162109375,,,14132.3984375,,,,,,12642.6083984375,,,,,,,12321.25390625
330,21327.55078125,16975.49609375,22640.76953125,13200.4326171875,7991.400390625,,-4529.7294921875,38528.81640625,30249.04296875,20680.857421875,17117.23046875,17314.71484375,7186.0419921875,,,,,,,,,,,18025.419921875,,,,,,,13158.7646484375,,,14089.3837890625,,,,,,12650.8359375,,,,,,,12332.27734375
331,21326.244140625,16953.7578125,22619.064453125,13166.3076171875,7976.71875,,-4519.322265625,38532.2265625,30264.27734375,20752.44140625,17114,17344.4296875,7206.1689453125,,,,,,,,,,,18054.98046875,,,,,,,13198.8671875,,,14130.181640625,,,,,,12663.212890625,,,,,,,12362.0419921875
332,21308.4453125,16933.861328125,22605.6640625,13151.11328125,7962.56005859375,,-4531.5673828125,38538.15625,30313.23828125,20759.033203125,17114.716796875,17353.064453125,7191.17626953125,,,,,,,,,,,18035.0703125,,,,,,,13211.576171875,,,14124.015625,,,,,,12663.4755859375,,,,,,,12385.54296875
333,21304.416015625,16918.138671875,22638.720703125,13174.6865234375,7966.9794921875,,-4526.8916015625,38569.34765625,30251.818359375,20741.16796875,17092.048828125,17345,7204.740234375,,,,,,,,,,,18057.71875,,,,,,,13199.990234375,,,14120.572265625,,,,,,12663.6416015625,,,,,,,12388.201171875
334,21285.505859375,16943.525390625,22672.59375,13171.2509765625,7961.87353515625,,-4530.1787109375,38593.23828125,30247.875,20739.29296875,17061.630859375,17347.396484375,7209.5322265625,,,,,,,,,,,18046.962890625,,,,,,,13215.2265625,,,14159.744140625,,,,,,12685.400390625,,,,,,,12403.4775390625
335,21285.80078125,16930.30859375,22686.390625,13157.0673828125,7972.04638671875,,-4531.12060546875,38565.68359375,30327.9921875,20717.3125,17050.31640625,17351.0546875,7219.60888671875,,,,,,,,,,,18096.908203125,,,,,,,13260.6376953125,,,14150.89453125,,,,,,12711.146484375,,,,,,,12407.02734375
336,21249.162109375,16905.572265625,22651.189453125,13128.345703125,7959.40869140625,,-4551.77734375,38545.23828125,30252.7265625,20747.318359375,17069.31640625,17359.8671875,7221.07080078125,,,,,,,,,,,18114.416015625,,,,,,,13269.5576171875,,,14161.73828125,,,,,,12707.6982421875,,,,,,,12427.7939453125
337,21257.755859375,16897.83203125,22627.1484375,13136.12890625,7964.9130859375,,-4514.83935546875,38544.625,30299.083984375,20771.451171875,17079.234375,17402.68359375,7265.5361328125,,,,,,,,,,,18152.671875,,,,,,,13246.87890625,,,14156.0068359375,,,,,,12728.779296875,,,,,,,12411.3515625
338,21254.119140625,16877.341796875,22618.9453125,13079.193359375,7915.5322265625,,-4541.3603515625,38511.671875,30270.23828125,20747.251953125,17060.3984375,17364.982421875,7258.140625,,,,,,,,,,,18105.9921875,,,,,,,13238.5400390625,,,14194.5732421875,,,,,,12714.888671875,,,,,,,12444.87890625
339,21228.3828125,16882.775390625,22670.935546875,13096.5390625,7960.48046875,,-4558.97021484375,38572.53125,29820.939453125,20770.87109375,17048.421875,17347.525390625,7245.36962890625,,,,,,,,,,,18142.00390625,,,,,,,13265.60546875,,,14191.6708984375,,,,,,12733.611328125,,,,,,,12432.9560546875
340,21205.869140625,16866.7265625,22725.197265625,13112.998046875,7913.8359375,,-4536.927734375,38538.0234375,30253.23828125,20762.828125,16960.31640625,17367.720703125,7265.66015625,,,,,,,,,,,18157.07421875,,,,,,,13317.2939453125,,,14194.2724609375,,,,,,12742.82421875,,,,,,,12453.7861328125
341,21216.84375,16858.048828125,22633.376953125,13110.4931640625,7948.51513671875,,-4548.2822265625,38530.29296875,30310.1875,20783.96875,17027.521484375,17368.5703125,7277.83203125,,,,,,,,,,,18169.20703125,,,,,,,13299.3603515625,,,14200.775390625,,,,,,12755.7138671875,,,,,,,12467.0869140625
342,21217.92578125,16841.193359375,22664.25390625,13036.0234375,7940.009765625,,-4551.19921875,38597.1640625,30334.83984375,20730.775390625,16996.97265625,17350.412109375,7279.9677734375,,,,,,,,,,,18208.380859375,,,,,,,13317.6591796875,,,14208.3173828125,,,,,,12766.4853515625,,,,,,,12493.31640625
343,21200.498046875,16845.556640625,22740.328125,13073.263671875,7893.3251953125,,-4530.8447265625,38524.56640625,30093.697265625,20708.0234375,16922.77734375,17363.125,7288.556640625,,,,,,,,,,,18170.65234375,,,,,,,13306.248046875,,,14248.2568359375,,,,,,12765.841796875,,,,,,,12508.1533203125
344,21173.09375,16835.52734375,22713.0703125,13097.640625,7938.990234375,,-4547.85498046875,38495.9296875,30230.5859375,20761.10546875,16921.896484375,17378.173828125,7271.33837890625,,,,,,,,,,,18227.376953125,,,,,,,13344.8955078125,,,14224.1201171875,,,,,,12780.4912109375,,,,,,,12511.88671875
345,21162.078125,16810.72265625,22719.49609375,13083.216796875,7905.00048828125,,-4557.1875,38581.0546875,30272.302734375,20791.494140625,16901.853515625,17385.697265625,7282.84375,,,,,,,,,,,18216.228515625,,,,,,,13328.78125,,,14250.142578125,,,,,,12774.53515625,,,,,,,12510.2822265625
346,21124.736328125,16802.458984375,22718.17578125,13075.234375,7909.66845703125,,-4541.06884765625,38587.9453125,30205.958984375,20723.04296875,16917.53125,17438.27734375,7267.0703125,,,,,,,,,,,18187.9609375,,,,,,,13375.85546875,,,14284.1259765625,,,,,,12816.3876953125,,,,,,,12557.201171875
347,21130.1796875,16791.486328125,22682.3359375,13031.287109375,7905.98046875,,-4551.59912109375,38585.22265625,30228.615234375,20739.755859375,16897.103515625,17429.9609375,7302.85595703125,,,,,,,,,,,18218.140625,,,,,,,13377.1123046875,,,14284.064453125,,,,,,12808.0693359375,,,,,,,12522.373046875
348,21108.6328125,16781.796875,22682.830078125,13063.791015625,7898.1904296875,,-4528.0830078125,38512.08984375,30292.953125,20806.9921875,16895.70703125,17399.228515625,7298.2353515625,,,,,,,,,,,18214.0625,,,,,,,13383.69140625,,,14284.03515625,,,,,,12799.423828125,,,,,,,12557.8515625
349,21080.818359375,16751.51953125,22718.478515625,13014.4775390625,7902.771484375,,-4550.06201171875,38516.03515625,30385.080078125,20759.53515625,16840.130859375,17404.24609375,7294.9267578125,,,,,,,,,,,18250.19921875,,,,,,,13382.19921875,,,14309.8330078125,,,,,,12812.4208984375,,,,,,,12560.8515625
350,21104.197265625,16753.572265625,22738.673828125,13051.306640625,7896.828125,,-4536.93798828125,38504.609375,30293.31640625,20772.607421875,16823.806640625,17407.0078125,7276.59228515625,,,,,,,,,,,18272.115234375,,,,,,,13390.4853515625,,,14319.3232421875,,,,,,12847.77734375,,,,,,,12555.63671875
351,21085.265625,16743.322265625,22705.12109375,13042.58984375,7877.37353515625,,-4554.98876953125,38543.18359375,30378.78125,20789.119140625,16875.0625,17431.92578125,7299.64111328125,,,,,,,,,,,18316.94921875,,,,,,,13394.5966796875,,,14326.3974609375,,,,,,12833.9921875,,,,,,,12566.927734375
352,21075.80078125,16735.8984375,22764.234375,13021.810546875,7873.08984375,,-4573.119140625,38516.59375,30344.1640625,20766.1015625,16771.423828125,17435.25390625,7289.83740234375,,,,,,,,,,,18311.361328125,,,,,,,13450.470703125,,,14346.052734375,,,,,,12867.4921875,,,,,,,12587.8896484375
